,link,category
299,https://www.1mg.com/drugs/tcris-cream-350301,antifungal-creams-and-powders
300,https://www.1mg.com/drugs/dresin-powder-312287,antifungal-creams-and-powders
301,https://www.1mg.com/drugs/f-next-dusting-powder-336238,antifungal-creams-and-powders
302,https://www.1mg.com/drugs/clozol-dusting-powder-352068,antifungal-creams-and-powders
303,https://www.1mg.com/drugs/topidust-1-dusting-powder-542778,antifungal-creams-and-powders
304,https://www.1mg.com/drugs/lupidine-dusting-powder-298600,antifungal-creams-and-powders
305,https://www.1mg.com/drugs/czson-1-dusting-powder-337256,antifungal-creams-and-powders
306,https://www.1mg.com/otc/combo-pack-of-canesten-cream-30gm-and-canesten-antifungal-dusting-powder-100gm-otc774922,antifungal-creams-and-powders
307,https://www.1mg.com/drugs/kansel-dusting-powder-298286,antifungal-creams-and-powders
308,https://www.1mg.com/drugs/canzorb-dusting-powder-495926,antifungal-creams-and-powders
309,https://www.1mg.com/drugs/canzorb-dusting-powder-473384,antifungal-creams-and-powders
310,https://www.1mg.com/drugs/napigard-dusting-powder-312415,antifungal-creams-and-powders
311,https://www.1mg.com/drugs/clotrex-dusting-powder-75gm-for-antifungal-infections-569087,antifungal-creams-and-powders
312,https://www.1mg.com/drugs/zocon-dusting-powder-177354,antifungal-creams-and-powders
313,https://www.1mg.com/drugs/clofresh-dusting-powder-346435,antifungal-creams-and-powders
314,https://www.1mg.com/drugs/triben-dusting-powder-300855,antifungal-creams-and-powders
315,https://www.1mg.com/otc/clorv-clotrimazole-1-dusting-powder-buy-1-get-1-free-otc664348,antifungal-creams-and-powders
316,https://www.1mg.com/drugs/d-swet-powder-337330,antifungal-creams-and-powders
317,https://www.1mg.com/drugs/burnheal-dusting-powder-253358,antifungal-creams-and-powders
318,https://www.1mg.com/drugs/funspor-dusting-powder-394668,antifungal-creams-and-powders
319,https://www.1mg.com/drugs/drez-s-dusting-powder-329475,antifungal-creams-and-powders
320,https://www.1mg.com/drugs/icon-dusting-powder-336972,antifungal-creams-and-powders
321,https://www.1mg.com/drugs/cezel-1-dusting-powder-58015,antifungal-creams-and-powders
322,https://www.1mg.com/drugs/clobact-1-dusting-powder-403236,antifungal-creams-and-powders
323,https://www.1mg.com/drugs/selsyd-1-powder-626827,antifungal-creams-and-powders
324,https://www.1mg.com/drugs/sufrate-tp-dusting-powder-312927,antifungal-creams-and-powders
325,https://www.1mg.com/drugs/kivzole-dusting-powder-179600,antifungal-creams-and-powders
326,https://www.1mg.com/drugs/bluzole-dusting-powder-208874,antifungal-creams-and-powders
327,https://www.1mg.com/drugs/cazol-dusting-powder-188173,antifungal-creams-and-powders
328,https://www.1mg.com/drugs/canitross-dusting-powder-224945,antifungal-creams-and-powders
329,https://www.1mg.com/drugs/flucos-dusting-powder-472482,antifungal-creams-and-powders
330,https://www.1mg.com/drugs/myconorm-dusting-powder-313752,antifungal-creams-and-powders
331,https://www.1mg.com/drugs/povifresh-microbicidal-powder-623192,antifungal-creams-and-powders
332,https://www.1mg.com/drugs/clotrisaf-1-dusting-powder-429413,antifungal-creams-and-powders
333,https://www.1mg.com/drugs/clytole-powder-419312,antifungal-creams-and-powders
334,https://www.1mg.com/drugs/clotrima-dusting-powder-508047,antifungal-creams-and-powders
335,https://www.1mg.com/drugs/ketocool-2-dusting-powder-573883,antifungal-creams-and-powders
336,https://www.1mg.com/drugs/gold-dust-dusting-powder-475637,antifungal-creams-and-powders
337,https://www.1mg.com/drugs/epicanil-dusting-powder-232812,antifungal-creams-and-powders
338,https://www.1mg.com/drugs/canditas-dusting-powder-318618,antifungal-creams-and-powders
339,https://www.1mg.com/drugs/magnaderm-1-dusting-powder-334293,antifungal-creams-and-powders
340,https://www.1mg.com/drugs/myzole-1-dusting-powder-464631,antifungal-creams-and-powders
341,https://www.1mg.com/drugs/ketax-dusting-powder-705932,antifungal-creams-and-powders
342,https://www.1mg.com/drugs/terfin-dusting-powder-336981,antifungal-creams-and-powders
343,https://www.1mg.com/drugs/intadine-dusting-powder-302162,antifungal-creams-and-powders
344,https://www.1mg.com/drugs/clomed-1-dusting-powder-514429,antifungal-creams-and-powders
345,https://www.1mg.com/drugs/taf-powder-194246,antifungal-creams-and-powders
346,https://www.1mg.com/drugs/clotriz-1-dusting-powder-411299,antifungal-creams-and-powders
347,https://www.1mg.com/drugs/cloval-1-dusting-powder-561670,antifungal-creams-and-powders
348,https://www.1mg.com/drugs/kenozole-dusting-powder-333206,antifungal-creams-and-powders
349,https://www.1mg.com/otc/boric-acid-dusting-powder-otc328631,antifungal-creams-and-powders
350,https://www.1mg.com/drugs/sebifin-dusting-powder-142819,antifungal-creams-and-powders
351,https://www.1mg.com/drugs/azcool-2-dusting-powder-425940,antifungal-creams-and-powders
352,https://www.1mg.com/drugs/nadoxin-1-dusting-powder-279335,antifungal-creams-and-powders
353,https://www.1mg.com/drugs/spexidime-2-dusting-powder-493232,antifungal-creams-and-powders
354,https://www.1mg.com/drugs/candex-dusting-powder-225326,antifungal-creams-and-powders
355,https://www.1mg.com/drugs/cantil-dusting-powder-601992,antifungal-creams-and-powders
356,https://www.1mg.com/drugs/candirid-powder-186158,antifungal-creams-and-powders
357,https://www.1mg.com/drugs/funglilax-0.5-dusting-powder-610663,antifungal-creams-and-powders
358,https://www.1mg.com/drugs/ketopz-antifungal-dusting-powder-333252,antifungal-creams-and-powders
359,https://www.1mg.com/drugs/terbicad-dusting-powder-347595,antifungal-creams-and-powders
360,https://www.1mg.com/drugs/teezol-topical-powder-417621,antifungal-creams-and-powders
361,https://www.1mg.com/drugs/mycoban-1-dusting-powder-676875,antifungal-creams-and-powders
362,https://www.1mg.com/drugs/onecan-c-dusting-powder-446087,antifungal-creams-and-powders
363,https://www.1mg.com/drugs/septigard-dusting-powder-228308,antifungal-creams-and-powders
364,https://www.1mg.com/drugs/mycopar-c-powder-309724,antifungal-creams-and-powders
365,https://www.1mg.com/drugs/itchderm-1-dusting-powder-706276,antifungal-creams-and-powders
366,https://www.1mg.com/drugs/leocan-dusting-powder-372223,antifungal-creams-and-powders
367,https://www.1mg.com/drugs/curitop-dusting-powder-393428,antifungal-creams-and-powders
368,https://www.1mg.com/drugs/healol-5-dusting-powder-320160,antifungal-creams-and-powders
369,https://www.1mg.com/drugs/zolyn-dusting-powder-674650,antifungal-creams-and-powders
370,https://www.1mg.com/drugs/canestra-1-dusting-powder-508720,antifungal-creams-and-powders
371,https://www.1mg.com/drugs/efcin-0.5-dusting-powder-605507,antifungal-creams-and-powders
372,https://www.1mg.com/drugs/lotril-dusting-powder-304096,antifungal-creams-and-powders
373,https://www.1mg.com/drugs/moncid-1-dusting-powder-308969,antifungal-creams-and-powders
374,https://www.1mg.com/drugs/pividine-dusting-powder-306325,antifungal-creams-and-powders
375,https://www.1mg.com/drugs/ketonol-dusting-powder-547244,antifungal-creams-and-powders
376,https://www.1mg.com/drugs/klotrex-powder-424062,antifungal-creams-and-powders
377,https://www.1mg.com/otc/dermalogica-daily-microfoliant-otc419122,antifungal-creams-and-powders
378,https://www.1mg.com/drugs/terbivice-1-dusting-powder-486926,antifungal-creams-and-powders
379,https://www.1mg.com/drugs/d-zorb-1-powder-464619,antifungal-creams-and-powders
380,https://www.1mg.com/drugs/candisun-dusting-powder-556089,antifungal-creams-and-powders
381,https://www.1mg.com/drugs/terbigun-1-dusting-powder-476420,antifungal-creams-and-powders
382,https://www.1mg.com/drugs/keteen-dusting-powder-651254,antifungal-creams-and-powders
383,https://www.1mg.com/drugs/ketomist-2-dusting-powder-714987,antifungal-creams-and-powders
384,https://www.1mg.com/drugs/terfin-dusting-powder-656415,antifungal-creams-and-powders
385,https://www.1mg.com/drugs/moncid-1-dusting-powder-305507,antifungal-creams-and-powders
386,https://www.1mg.com/otc/boric-acid-dusting-powder-otc70188,antifungal-creams-and-powders
387,https://www.1mg.com/drugs/canitross-dusting-powder-313386,antifungal-creams-and-powders
388,https://www.1mg.com/drugs/klo-aid-dusting-powder-471778,antifungal-creams-and-powders
389,https://www.1mg.com/drugs/ezicure-dusting-powder-702218,antifungal-creams-and-powders
390,https://www.1mg.com/drugs/canison-powder-461329,antifungal-creams-and-powders
391,https://www.1mg.com/otc/softheel-cream-15gm-each-otc859671,antifungal-creams-and-powders
392,https://www.1mg.com/drugs/shilzorb-1-dusting-powder-628152,antifungal-creams-and-powders
393,https://www.1mg.com/drugs/terbosil-dusting-powder-651147,antifungal-creams-and-powders
394,https://www.1mg.com/otc/himalaya-diaper-rash-cream-otc268048,baby-child-care-baby-diaper-rash-cream
395,https://www.1mg.com/otc/sebamed-baby-rash-cream-otc305927,baby-child-care-baby-diaper-rash-cream
396,https://www.1mg.com/otc/dermadew-diaper-cream-otc332247,baby-child-care-baby-diaper-rash-cream
397,https://www.1mg.com/otc/diapersafe-cream-otc329425,baby-child-care-baby-diaper-rash-cream
398,https://www.1mg.com/otc/cetaphil-baby-diaper-cream-otc523838,baby-child-care-baby-diaper-rash-cream
399,https://www.1mg.com/otc/softsens-baby-diaper-rash-cream-otc551288,baby-child-care-baby-diaper-rash-cream
400,https://www.1mg.com/otc/himalaya-diaper-rash-cream-otc618734,baby-child-care-baby-diaper-rash-cream
401,https://www.1mg.com/otc/bebe-nature-diaper-rash-cream-otc505659,baby-child-care-baby-diaper-rash-cream
402,https://www.1mg.com/otc/himalaya-diaper-rash-cream-otc124087,baby-child-care-baby-diaper-rash-cream
403,https://www.1mg.com/otc/mom-world-diaper-rash-cream-otc465843,baby-child-care-baby-diaper-rash-cream
404,https://www.1mg.com/otc/mother-sparsh-plant-powered-diaper-rash-cream-for-babies-cream-otc578836,baby-child-care-baby-diaper-rash-cream
405,https://www.1mg.com/otc/mom-world-groom-and-bloom-baby-grooming-combo-diaper-rash-cream-50gm-spf50-baby-sunscreen-lotion-120ml-baby-wash-baby-nourishing-lotion-200ml-each-with-pouch-otc587420,baby-child-care-baby-diaper-rash-cream
406,https://www.1mg.com/otc/mom-world-soothing-baby-care-combo-diaper-rash-cream-50gm-baby-wash-baby-nourishing-oil-and-baby-nourishing-lotion-200ml-each-with-pouch-otc584908,baby-child-care-baby-diaper-rash-cream
407,https://www.1mg.com/otc/piramal-organix-diaper-rash-cream-otc737915,baby-child-care-baby-diaper-rash-cream
408,https://www.1mg.com/otc/equalstwo-diaper-rash-ointment-otc796191,baby-child-care-baby-diaper-rash-cream
409,https://www.1mg.com/otc/momlap-diaper-rash-cream-otc680066,baby-child-care-baby-diaper-rash-cream
410,https://www.1mg.com/otc/rashgon-baby-diaper-rash-cream-50gm-each-otc821230,baby-child-care-baby-diaper-rash-cream
411,https://www.1mg.com/otc/dermavive-nappy-rash-cream-otc694199,baby-child-care-baby-diaper-rash-cream
412,https://www.1mg.com/otc/rashgon-baby-diaper-rash-cream-50gm-each-otc821231,baby-child-care-baby-diaper-rash-cream
413,https://www.1mg.com/otc/babuline-babziox-diaper-rash-cream-otc819260,baby-child-care-baby-diaper-rash-cream
414,https://www.1mg.com/otc/maxisoft-baby-diaper-rash-cream-50gm-each-otc821642,baby-child-care-baby-diaper-rash-cream
415,https://www.1mg.com/otc/oyo-baby-baby-diaper-rash-cream-with-aloevera-almond-otc700895,baby-child-care-baby-diaper-rash-cream
416,https://www.1mg.com/otc/maxisoft-baby-diaper-rash-cream-50gm-each-otc821643,baby-child-care-baby-diaper-rash-cream
417,https://www.1mg.com/otc/riyo-herbs-baby-diaper-rash-cream-otc762782,baby-child-care-baby-diaper-rash-cream
418,https://www.1mg.com/otc/bodyguard-baby-diaper-rash-cream-otc791520,baby-child-care-baby-diaper-rash-cream
419,https://www.1mg.com/otc/skineasi-diaper-rash-gel-otc681783,baby-child-care-baby-diaper-rash-cream
420,https://www.1mg.com/otc/rashgard-ph-balanced-baby-diaper-rash-cream-50gm-each-otc821765,baby-child-care-baby-diaper-rash-cream
421,https://www.1mg.com/otc/rashgard-ph-balanced-baby-diaper-rash-cream-50gm-each-otc821764,baby-child-care-baby-diaper-rash-cream
422,https://www.1mg.com/otc/maxisoft-baby-diaper-rash-cream-50gm-each-otc821644,baby-child-care-baby-diaper-rash-cream
423,https://www.1mg.com/otc/the-moms-co.-natural-diaper-rash-cream-otc453973,baby-child-care-baby-diaper-rash-cream
424,https://www.1mg.com/otc/the-moms-co.-baby-must-have-with-ribbon-gift-box-natural-baby-shampoo-natural-baby-wash-natural-massage-oil-natural-diaper-rash-cream-otc453910,baby-child-care-baby-diaper-rash-cream
425,https://www.1mg.com/otc/the-moms-co.-baby-must-have-ribbon-gift-box-natural-baby-wash-natural-baby-lotion-natural-massage-oil-natural-diaper-rash-cream-otc602535,baby-child-care-baby-diaper-rash-cream
426,https://www.1mg.com/otc/the-moms-co.-diaper-care-bundle-otc602377,baby-child-care-baby-diaper-rash-cream
427,https://www.1mg.com/otc/west-coast-rashtin-diaper-rash-cream-otc249121,baby-child-care-baby-diaper-rash-cream
428,https://www.1mg.com/otc/pigeon-baby-diaper-rash-cream-otc349817,baby-child-care-baby-diaper-rash-cream
429,https://www.1mg.com/otc/dermadew-diaper-cream-otc322740,baby-child-care-baby-diaper-rash-cream
430,https://www.1mg.com/otc/desitin-rapid-relief-diaper-rash-cream-otc322669,baby-child-care-baby-diaper-rash-cream
431,https://www.1mg.com/otc/desitin-rapid-relief-diaper-rash-cream-otc463298,baby-child-care-baby-diaper-rash-cream
432,https://www.1mg.com/otc/sacredearth-herbal-baby-diaper-rash-cream-otc591095,baby-child-care-baby-diaper-rash-cream
433,https://www.1mg.com/otc/green-cure-nappcure-baby-rash-cream-otc609120,baby-child-care-baby-diaper-rash-cream
434,https://www.1mg.com/otc/palmer-s-cocoa-butter-formula-bottom-butter-diaper-rash-cream-with-zinc-oxide-otc349473,baby-child-care-baby-diaper-rash-cream
435,https://www.1mg.com/otc/mommypure-the-caring-touch-diaper-rash-cream-otc624383,baby-child-care-baby-diaper-rash-cream
436,https://www.1mg.com/otc/west-coast-rashtin-diaper-rash-cream-otc647108,baby-child-care-baby-diaper-rash-cream
437,https://www.1mg.com/otc/mee-mee-baby-nappy-cream-otc349510,baby-child-care-baby-diaper-rash-cream
438,https://www.1mg.com/otc/mommypure-combo-pack-of-soothe-refresh-bottom-wash-140ml-and-the-caring-touch-diaper-rash-cream-50gm-otc624466,baby-child-care-baby-diaper-rash-cream
439,https://www.1mg.com/otc/green-cure-nappcure-baby-rash-cream-otc476263,baby-child-care-baby-diaper-rash-cream
440,https://www.1mg.com/otc/lotus-herbals-baby-happy-bums-diaper-rash-creme-otc457981,baby-child-care-baby-diaper-rash-cream
441,https://www.1mg.com/otc/mom-world-baby-care-kit-baby-shampoo-baby-soap-baby-sunscreen-lotion-diaper-rash-cream-otc512783,baby-child-care-baby-diaper-rash-cream
442,https://www.1mg.com/otc/babuline-baby-diaper-rash-cream-otc499233,baby-child-care-baby-diaper-rash-cream
443,https://www.1mg.com/otc/mommypure-happy-bummies-baby-bum-butter-otc624349,baby-child-care-baby-diaper-rash-cream
444,https://www.1mg.com/otc/mylo-care-diaper-rash-cream-otc649048,baby-child-care-baby-diaper-rash-cream
445,https://www.1mg.com/otc/equalstwo-diaper-rash-ointment-otc668894,baby-child-care-baby-diaper-rash-cream
446,https://www.1mg.com/otc/napigard-cream-otc726213,baby-child-care-baby-diaper-rash-cream
447,https://www.1mg.com/otc/rashgon-baby-diaper-rash-cream-50gm-each-otc821229,baby-child-care-baby-diaper-rash-cream
448,https://www.1mg.com/otc/sanosan-baby-panthenol-ointment-diaper-rash-otc706400,baby-child-care-baby-diaper-rash-cream
449,https://www.1mg.com/otc/the-moms-co.-natural-diaper-rash-cream-otc774613,baby-child-care-baby-diaper-rash-cream
450,https://www.1mg.com/otc/babit-diaper-rash-cream-otc808484,baby-child-care-baby-diaper-rash-cream
451,https://www.1mg.com/otc/life-pursuits-real-organic-diaper-rash-cream-otc706529,baby-child-care-baby-diaper-rash-cream
452,https://www.1mg.com/otc/truly-blessed-combo-pack-of-baby-soothing-dream-cream-and-baby-diaper-rash-cream-50ml-each-otc786594,baby-child-care-baby-diaper-rash-cream
453,https://www.1mg.com/otc/truly-blessed-baby-diaper-rash-cream-otc786608,baby-child-care-baby-diaper-rash-cream
454,https://www.1mg.com/otc/truly-blessed-combo-pack-of-diaper-rash-cream-50ml-moisturising-daily-lotion-200ml-and-soothing-dream-cream-50ml-otc786915,baby-child-care-baby-diaper-rash-cream
455,https://www.1mg.com/otc/rashgard-ph-balanced-baby-diaper-rash-cream-50gm-each-otc821763,baby-child-care-baby-diaper-rash-cream
456,https://www.1mg.com/otc/cetaphil-baby-daily-lotion-otc341708,baby-child-care-baby-lotion
457,https://www.1mg.com/otc/curatio-new-atogla-baby-moisturizing-lotion-otc665429,baby-child-care-baby-lotion
458,https://www.1mg.com/otc/johnson-s-baby-milk-rice-cream-otc514253,baby-child-care-baby-lotion
459,https://www.1mg.com/otc/sebamed-baby-lotion-otc324119,baby-child-care-baby-lotion
460,https://www.1mg.com/otc/himalaya-baby-cream-otc232969,baby-child-care-baby-lotion
461,https://www.1mg.com/otc/dermadew-baby-cream-otc377968,baby-child-care-baby-lotion
462,https://www.1mg.com/otc/johnson-s-baby-milk-rice-cream-otc486391,baby-child-care-baby-lotion
463,https://www.1mg.com/otc/dermadew-baby-lotion-otc334217,baby-child-care-baby-lotion
464,https://www.1mg.com/otc/himalaya-baby-lotion-otc266484,baby-child-care-baby-lotion
465,https://www.1mg.com/otc/sebamed-baby-cream-extra-soft-otc184151,baby-child-care-baby-lotion
466,https://www.1mg.com/otc/johnson-s-baby-cream-otc334675,baby-child-care-baby-lotion
467,https://www.1mg.com/otc/himalaya-baby-lotion-otc243346,baby-child-care-baby-lotion
468,https://www.1mg.com/otc/sebamed-baby-protective-facial-cream-otc329532,baby-child-care-baby-lotion
469,https://www.1mg.com/otc/himalaya-baby-cream-otc267234,baby-child-care-baby-lotion
470,https://www.1mg.com/otc/johnson-s-baby-lotion-otc173621,baby-child-care-baby-lotion
471,https://www.1mg.com/otc/sebamed-baby-lotion-otc90958,baby-child-care-baby-lotion
472,https://www.1mg.com/otc/johnson-s-baby-cream-otc124151,baby-child-care-baby-lotion
473,https://www.1mg.com/otc/himalaya-baby-lotion-otc596890,baby-child-care-baby-lotion
474,https://www.1mg.com/otc/johnson-s-baby-milk-rice-lotion-otc514255,baby-child-care-baby-lotion
475,https://www.1mg.com/otc/himalaya-baby-cream-otc240582,baby-child-care-baby-lotion
476,https://www.1mg.com/otc/himalaya-baby-lotion-otc240792,baby-child-care-baby-lotion
